date,city,category,cpi
2018-04-01,Bengaluru,Transport and Communication,121.45
2018-05-01,Bengaluru,Transport and Communication,122.2
2018-06-01,Bengaluru,Transport and Communication,122.19
2018-07-01,Bengaluru,Transport and Communication,122.74
2018-08-01,Bengaluru,Transport and Communication,123.15
2018-09-01,Bengaluru,Transport and Communication,124.95
2018-10-01,Bengaluru,Transport and Communication,125.97
2018-11-01,Bengaluru,Transport and Communication,126.3
2018-12-01,Bengaluru,Transport and Communication,127.04
2019-01-01,Bengaluru,Transport and Communication,127.74
2019-02-01,Bengaluru,Transport and Communication,128.8
2019-03-01,Bengaluru,Transport and Communication,129.56
2019-04-01,Bengaluru,Transport and Communication,129.43
2019-05-01,Bengaluru,Transport and Communication,128.43
2019-06-01,Bengaluru,Transport and Communication,129.52
2019-07-01,Bengaluru,Transport and Communication,130.18
2019-08-01,Bengaluru,Transport and Communication,130.37
2019-09-01,Bengaluru,Transport and Communication,130.47
2019-10-01,Bengaluru,Transport and Communication,129.85
2019-11-01,Bengaluru,Transport and Communication,130.29
2019-12-01,Bengaluru,Transport and Communication,131.26
2020-01-01,Bengaluru,Transport and Communication,132.38
2020-02-01,Bengaluru,Transport and Communication,131.96
2020-03-01,Bengaluru,Transport and Communication,132.22
2020-04-01,Bengaluru,Transport and Communication,132.84
2020-05-01,Bengaluru,Transport and Communication,133.72
2020-06-01,Bengaluru,Transport and Communication,134.6
2020-07-01,Bengaluru,Transport and Communication,134.29
2020-08-01,Bengaluru,Transport and Communication,134.48
2020-09-01,Bengaluru,Transport and Communication,133.66
2020-10-01,Bengaluru,Transport and Communication,134.31
2020-11-01,Bengaluru,Transport and Communication,134.47
2020-12-01,Bengaluru,Transport and Communication,134.43
2021-01-01,Bengaluru,Transport and Communication,134.76
2021-02-01,Bengaluru,Transport and Communication,136.25
2021-03-01,Bengaluru,Transport and Communication,137.36
2021-04-01,Bengaluru,Transport and Communication,138.34
2021-05-01,Bengaluru,Transport and Communication,139.08
2021-06-01,Bengaluru,Transport and Communication,140.49
2021-07-01,Bengaluru,Transport and Communication,141.08
2021-08-01,Bengaluru,Transport and Communication,143.32
2021-09-01,Bengaluru,Transport and Communication,144.6
2021-10-01,Bengaluru,Transport and Communication,145.83
2021-11-01,Bengaluru,Transport and Communication,147.56
2021-12-01,Bengaluru,Transport and Communication,148.39
2022-01-01,Bengaluru,Transport and Communication,148.35
2022-02-01,Bengaluru,Transport and Communication,148.65
2022-03-01,Bengaluru,Transport and Communication,148.44
2022-04-01,Bengaluru,Transport and Communication,148.63
2022-05-01,Bengaluru,Transport and Communication,149.18
2022-06-01,Bengaluru,Transport and Communication,149.69
2022-07-01,Bengaluru,Transport and Communication,149.38
2022-08-01,Bengaluru,Transport and Communication,149.09
2022-09-01,Bengaluru,Transport and Communication,149.63
2022-10-01,Bengaluru,Transport and Communication,150.4
2022-11-01,Bengaluru,Transport and Communication,149.95
2022-12-01,Bengaluru,Transport and Communication,150.4
2023-01-01,Bengaluru,Transport and Communication,150.69
2023-02-01,Bengaluru,Transport and Communication,151.98
2023-03-01,Bengaluru,Transport and Communication,151.83
2023-04-01,Bengaluru,Transport and Communication,154.04
2023-05-01,Bengaluru,Transport and Communication,156.49
2023-06-01,Bengaluru,Transport and Communication,157.84
2023-07-01,Bengaluru,Transport and Communication,158.74
2023-08-01,Bengaluru,Transport and Communication,158.55
2023-09-01,Bengaluru,Transport and Communication,158.16
2023-10-01,Bengaluru,Transport and Communication,159.36
2023-11-01,Bengaluru,Transport and Communication,159.6
2023-12-01,Bengaluru,Transport and Communication,158.63
2024-01-01,Bengaluru,Transport and Communication,159.67
2024-02-01,Bengaluru,Transport and Communication,160.65
2024-03-01,Bengaluru,Transport and Communication,162.01
2024-04-01,Bengaluru,Transport and Communication,163.96
2024-05-01,Bengaluru,Transport and Communication,166.45
2024-06-01,Bengaluru,Transport and Communication,165.52
2024-07-01,Bengaluru,Transport and Communication,164.57
2024-08-01,Bengaluru,Transport and Communication,164.48
2024-09-01,Bengaluru,Transport and Communication,165.0
2024-10-01,Bengaluru,Transport and Communication,163.93
2024-11-01,Bengaluru,Transport and Communication,163.56
2024-12-01,Bengaluru,Transport and Communication,164.13
2025-01-01,Bengaluru,Transport and Communication,163.85
2025-02-01,Bengaluru,Transport and Communication,164.36
2025-03-01,Bengaluru,Transport and Communication,166.06
2025-04-01,Bengaluru,Transport and Communication,167.47
2025-05-01,Bengaluru,Transport and Communication,169.12
2025-06-01,Bengaluru,Transport and Communication,169.91
2025-07-01,Bengaluru,Transport and Communication,170.33
2025-08-01,Bengaluru,Transport and Communication,170.72
2025-09-01,Bengaluru,Transport and Communication,170.85
2025-10-01,Bengaluru,Transport and Communication,171.73
2025-11-01,Bengaluru,Transport and Communication,173.58
2025-12-01,Bengaluru,Transport and Communication,173.97
2015-01-01,Chennai,Clothing and Footwear,100.0
2015-02-01,Chennai,Clothing and Footwear,100.86
2015-03-01,Chennai,Clothing and Footwear,101.71
2015-04-01,Chennai,Clothing and Footwear,102.09
2015-05-01,Chennai,Clothing and Footwear,102.09
2015-06-01,Chennai,Clothing and Footwear,102.14
2015-07-01,Chennai,Clothing and Footwear,102.52
2015-08-01,Chennai,Clothing and Footwear,103.36
2015-09-01,Chennai,Clothing and Footwear,104.13
2015-10-01,Chennai,Clothing and Footwear,104.77
2015-11-01,Chennai,Clothing and Footwear,105.49
2015-12-01,Chennai,Clothing and Footwear,106.06
2016-01-01,Chennai,Clothing and Footwear,106.55
2016-02-01,Chennai,Clothing and Footwear,107.19
2016-03-01,Chennai,Clothing and Footwear,108.25
2016-04-01,Chennai,Clothing and Footwear,108.58
2016-05-01,Chennai,Clothing and Footwear,109.31
2016-06-01,Chennai,Clothing and Footwear,109.64
2016-07-01,Chennai,Clothing and Footwear,109.73
2016-08-01,Chennai,Clothing and Footwear,109.86
2016-09-01,Chennai,Clothing and Footwear,109.98
2016-10-01,Chennai,Clothing and Footwear,110.8
2016-11-01,Chennai,Clothing and Footwear,111.55
2016-12-01,Chennai,Clothing and Footwear,112.2
2017-01-01,Chennai,Clothing and Footwear,113.24
2017-02-01,Chennai,Clothing and Footwear,113.98
2017-03-01,Chennai,Clothing and Footwear,114.57
2017-04-01,Chennai,Clothing and Footwear,115.02
2017-05-01,Chennai,Clothing and Footwear,114.84
2017-06-01,Chennai,Clothing and Footwear,115.27
2017-07-01,Chennai,Clothing and Footwear,115.55
2017-08-01,Chennai,Clothing and Footwear,115.96
2017-09-01,Chennai,Clothing and Footwear,115.83
2017-10-01,Chennai,Clothing and Footwear,116.63
2017-11-01,Chennai,Clothing and Footwear,117.42
2017-12-01,Chennai,Clothing and Footwear,117.91
2018-01-01,Chennai,Clothing and Footwear,118.4
2018-02-01,Chennai,Clothing and Footwear,119.41
2018-03-01,Chennai,Clothing and Footwear,120.27
2018-04-01,Chennai,Clothing and Footwear,120.2
2018-05-01,Chennai,Clothing and Footwear,120.09
2018-06-01,Chennai,Clothing and Footwear,120.5
2018-07-01,Chennai,Clothing and Footwear,120.99
2018-08-01,Chennai,Clothing and Footwear,121.99
2018-09-01,Chennai,Clothing and Footwear,122.45
2018-10-01,Chennai,Clothing and Footwear,123.73
2018-11-01,Chennai,Clothing and Footwear,124.63
2018-12-01,Chennai,Clothing and Footwear,125.36
2019-01-01,Chennai,Clothing and Footwear,125.6
2019-02-01,Chennai,Clothing and Footwear,126.11
2019-03-01,Chennai,Clothing and Footwear,126.3
2019-04-01,Chennai,Clothing and Footwear,126.88
2019-05-01,Chennai,Clothing and Footwear,127.29
2019-06-01,Chennai,Clothing and Footwear,127.61
2019-07-01,Chennai,Clothing and Footwear,127.92
2019-08-01,Chennai,Clothing and Footwear,128.3
2019-09-01,Chennai,Clothing and Footwear,128.49
2019-10-01,Chennai,Clothing and Footwear,128.98
2019-11-01,Chennai,Clothing and Footwear,129.4
2019-12-01,Chennai,Clothing and Footwear,130.06
2020-01-01,Chennai,Clothing and Footwear,130.37
2020-02-01,Chennai,Clothing and Footwear,130.81
2020-03-01,Chennai,Clothing and Footwear,131.2
2020-04-01,Chennai,Clothing and Footwear,132.03
2020-05-01,Chennai,Clothing and Footwear,133.2
2020-06-01,Chennai,Clothing and Footwear,133.97
2020-07-01,Chennai,Clothing and Footwear,133.7
2020-08-01,Chennai,Clothing and Footwear,134.39
2020-09-01,Chennai,Clothing and Footwear,134.59
2020-10-01,Chennai,Clothing and Footwear,134.46
2020-11-01,Chennai,Clothing and Footwear,134.84
2020-12-01,Chennai,Clothing and Footwear,135.5
2021-01-01,Chennai,Clothing and Footwear,136.41
2021-02-01,Chennai,Clothing and Footwear,136.62
2021-03-01,Chennai,Clothing and Footwear,137.7
2021-04-01,Chennai,Clothing and Footwear,138.08
2021-05-01,Chennai,Clothing and Footwear,138.01
2021-06-01,Chennai,Clothing and Footwear,138.51
2021-07-01,Chennai,Clothing and Footwear,139.1
2021-08-01,Chennai,Clothing and Footwear,139.11
2021-09-01,Chennai,Clothing and Footwear,139.22
2021-10-01,Chennai,Clothing and Footwear,140.36
2021-11-01,Chennai,Clothing and Footwear,142.12
2021-12-01,Chennai,Clothing and Footwear,142.5
2022-01-01,Chennai,Clothing and Footwear,143.45
2022-02-01,Chennai,Clothing and Footwear,143.84
2022-03-01,Chennai,Clothing and Footwear,144.52
2022-04-01,Chennai,Clothing and Footwear,144.84
2022-05-01,Chennai,Clothing and Footwear,145.53
2022-06-01,Chennai,Clothing and Footwear,146.49
2022-07-01,Chennai,Clothing and Footwear,147.04
2022-08-01,Chennai,Clothing and Footwear,147.35
2022-09-01,Chennai,Clothing and Footwear,147.3
2022-10-01,Chennai,Clothing and Footwear,147.76
2022-11-01,Chennai,Clothing and Footwear,148.32
2022-12-01,Chennai,Clothing and Footwear,149.13
2023-01-01,Chennai,Clothing and Footwear,150.17
2023-02-01,Chennai,Clothing and Footwear,150.15
2023-03-01,Chennai,Clothing and Footwear,150.23
2023-04-01,Chennai,Clothing and Footwear,151.47
2023-05-01,Chennai,Clothing and Footwear,151.95
2023-06-01,Chennai,Clothing and Footwear,151.92
2023-07-01,Chennai,Clothing and Footwear,153.74
2023-08-01,Chennai,Clothing and Footwear,153.96
2023-09-01,Chennai,Clothing and Footwear,154.24
2023-10-01,Chennai,Clothing and Footwear,155.37
2023-11-01,Chennai,Clothing and Footwear,155.73
2023-12-01,Chennai,Clothing and Footwear,156.84
2024-01-01,Chennai,Clothing and Footwear,157.29
2024-02-01,Chennai,Clothing and Footwear,157.82
2024-03-01,Chennai,Clothing and Footwear,159.66
2024-04-01,Chennai,Clothing and Footwear,160.44
2024-05-01,Chennai,Clothing and Footwear,160.73
2024-06-01,Chennai,Clothing and Footwear,160.38
2024-07-01,Chennai,Clothing and Footwear,160.44
2024-08-01,Chennai,Clothing and Footwear,161.28
2024-09-01,Chennai,Clothing and Footwear,162.35
2024-10-01,Chennai,Clothing and Footwear,162.82
2024-11-01,Chennai,Clothing and Footwear,164.22
2024-12-01,Chennai,Clothing and Footwear,164.37
2025-01-01,Chennai,Clothing and Footwear,165.53
2025-02-01,Chennai,Clothing and Footwear,166.41
2025-03-01,Chennai,Clothing and Footwear,166.75
2025-04-01,Chennai,Clothing and Footwear,166.96
2025-05-01,Chennai,Clothing and Footwear,167.82
2025-06-01,Chennai,Clothing and Footwear,167.97
2025-07-01,Chennai,Clothing and Footwear,168.23
2025-08-01,Chennai,Clothing and Footwear,168.74
2025-09-01,Chennai,Clothing and Footwear,168.74
2025-10-01,Chennai,Clothing and Footwear,169.13
2025-11-01,Chennai,Clothing and Footwear,170.37
2025-12-01,Chennai,Clothing and Footwear,171.56
2015-01-01,Chennai,Education,100.0
2015-02-01,Chennai,Education,100.84
2015-03-01,Chennai,Education,101.59
2015-04-01,Chennai,Education,102.81
2015-05-01,Chennai,Education,103.54
2015-06-01,Chennai,Education,104.69
2015-07-01,Chennai,Education,105.66
2015-08-01,Chennai,Education,106.36
2015-09-01,Chennai,Education,107.05
2015-10-01,Chennai,Education,107.95
2015-11-01,Chennai,Education,108.64
2015-12-01,Chennai,Education,109.13
2016-01-01,Chennai,Education,109.65
2016-02-01,Chennai,Education,109.86
2016-03-01,Chennai,Education,110.53
2016-04-01,Chennai,Education,110.98
2016-05-01,Chennai,Education,111.38
2016-06-01,Chennai,Education,112.06
2016-07-01,Chennai,Education,113.18
2016-08-01,Chennai,Education,113.61
2016-09-01,Chennai,Education,114.09
2016-10-01,Chennai,Education,115.16
2016-11-01,Chennai,Education,116.29
2016-12-01,Chennai,Education,116.93
2017-01-01,Chennai,Education,117.9
2017-02-01,Chennai,Education,119.04
2017-03-01,Chennai,Education,119.98
2017-04-01,Chennai,Education,120.81
2017-05-01,Chennai,Education,121.51
2017-06-01,Chennai,Education,121.77
2017-07-01,Chennai,Education,122.59
2017-08-01,Chennai,Education,123.21
2017-09-01,Chennai,Education,124.17
2017-10-01,Chennai,Education,125.04
2017-11-01,Chennai,Education,125.41
2017-12-01,Chennai,Education,125.99
2018-01-01,Chennai,Education,126.19
2018-02-01,Chennai,Education,127.26
2018-03-01,Chennai,Education,128.28
2018-04-01,Chennai,Education,128.97
2018-05-01,Chennai,Education,129.67
2018-06-01,Chennai,Education,130.54
2018-07-01,Chennai,Education,131.53
2018-08-01,Chennai,Education,132.42
2018-09-01,Chennai,Education,133.57
2018-10-01,Chennai,Education,134.3
2018-11-01,Chennai,Education,135.26
2018-12-01,Chennai,Education,135.99
2019-01-01,Chennai,Education,137.29
2019-02-01,Chennai,Education,138.4
2019-03-01,Chennai,Education,139.29
2019-04-01,Chennai,Education,140.23
2019-05-01,Chennai,Education,141.04
2019-06-01,Chennai,Education,141.87
2019-07-01,Chennai,Education,143.41
2019-08-01,Chennai,Education,144.62
2019-09-01,Chennai,Education,145.73
2019-10-01,Chennai,Education,146.31
2019-11-01,Chennai,Education,146.44
2019-12-01,Chennai,Education,147.51
2020-01-01,Chennai,Education,148.53
2020-02-01,Chennai,Education,149.4
2020-03-01,Chennai,Education,150.24
2020-04-01,Chennai,Education,151.18
2020-05-01,Chennai,Education,151.68
2020-06-01,Chennai,Education,152.37
2020-07-01,Chennai,Education,153.47
2020-08-01,Chennai,Education,154.92
2020-09-01,Chennai,Education,155.83
2020-10-01,Chennai,Education,156.82
2020-11-01,Chennai,Education,157.65
2020-12-01,Chennai,Education,158.39
2021-01-01,Chennai,Education,159.46
2021-02-01,Chennai,Education,160.06
2021-03-01,Chennai,Education,161.46
2021-04-01,Chennai,Education,161.78
2021-05-01,Chennai,Education,162.49
2021-06-01,Chennai,Education,163.78
2021-07-01,Chennai,Education,164.92
2021-08-01,Chennai,Education,166.6
2021-09-01,Chennai,Education,168.04
2021-10-01,Chennai,Education,168.97
2021-11-01,Chennai,Education,169.46
2021-12-01,Chennai,Education,170.0
2022-01-01,Chennai,Education,171.22
2022-02-01,Chennai,Education,172.21
2022-03-01,Chennai,Education,173.0
2022-04-01,Chennai,Education,172.64
2022-05-01,Chennai,Education,173.93
2022-06-01,Chennai,Education,174.98
2022-07-01,Chennai,Education,175.13
2022-08-01,Chennai,Education,177.22
2022-09-01,Chennai,Education,178.68
2022-10-01,Chennai,Education,179.43
2022-11-01,Chennai,Education,180.64
2022-12-01,Chennai,Education,181.47
2023-01-01,Chennai,Education,181.82
2023-02-01,Chennai,Education,182.68
2023-03-01,Chennai,Education,184.16
2023-04-01,Chennai,Education,185.34
2023-05-01,Chennai,Education,184.92
2023-06-01,Chennai,Education,185.84
2023-07-01,Chennai,Education,187.19
2023-08-01,Chennai,Education,188.37
2023-09-01,Chennai,Education,189.47
2023-10-01,Chennai,Education,189.87
2023-11-01,Chennai,Education,190.72
2023-12-01,Chennai,Education,191.26
2024-01-01,Chennai,Education,192.25
2024-02-01,Chennai,Education,194.0
2024-03-01,Chennai,Education,195.93
2024-04-01,Chennai,Education,196.32
2024-05-01,Chennai,Education,198.08
2024-06-01,Chennai,Education,198.99
2024-07-01,Chennai,Education,199.84
2024-08-01,Chennai,Education,200.73
2024-09-01,Chennai,Education,202.16
2024-10-01,Chennai,Education,204.11
2024-11-01,Chennai,Education,205.38
2024-12-01,Chennai,Education,206.54
2025-01-01,Chennai,Education,208.1
2025-02-01,Chennai,Education,210.22
2025-03-01,Chennai,Education,211.66
2025-04-01,Chennai,Education,213.5
2025-05-01,Chennai,Education,214.61
2025-06-01,Chennai,Education,215.39
2025-07-01,Chennai,Education,216.52
2025-08-01,Chennai,Education,217.66
2025-09-01,Chennai,Education,218.87
2025-10-01,Chennai,Education,220.93
2025-11-01,Chennai,Education,222.42
2025-12-01,Chennai,Education,224.12
2015-01-01,Chennai,Food and Beverages,100.0
2015-02-01,Chennai,Food and Beverages,101.07
2015-03-01,Chennai,Food and Beverages,100.56
2015-04-01,Chennai,Food and Beverages,100.2
2015-05-01,Chennai,Food and Beverages,101.25
2015-06-01,Chennai,Food and Beverages,99.52
2015-07-01,Chennai,Food and Beverages,100.44
2015-08-01,Chennai,Food and Beverages,100.52
2015-09-01,Chennai,Food and Beverages,101.01
2015-10-01,Chennai,Food and Beverages,100.4
2015-11-01,Chennai,Food and Beverages,100.73
2015-12-01,Chennai,Food and Beverages,99.75
2016-01-01,Chennai,Food and Beverages,100.06
2016-02-01,Chennai,Food and Beverages,99.83
2016-03-01,Chennai,Food and Beverages,100.12
2016-04-01,Chennai,Food and Beverages,101.55
2016-05-01,Chennai,Food and Beverages,100.94
2016-06-01,Chennai,Food and Beverages,102.1
2016-07-01,Chennai,Food and Beverages,102.52
2016-08-01,Chennai,Food and Beverages,102.58
2016-09-01,Chennai,Food and Beverages,104.01
2016-10-01,Chennai,Food and Beverages,103.3
2016-11-01,Chennai,Food and Beverages,104.66
2016-12-01,Chennai,Food and Beverages,105.19
2017-01-01,Chennai,Food and Beverages,104.62
2017-02-01,Chennai,Food and Beverages,104.38
2017-03-01,Chennai,Food and Beverages,103.9
2017-04-01,Chennai,Food and Beverages,103.21
2017-05-01,Chennai,Food and Beverages,103.74
2017-06-01,Chennai,Food and Beverages,104.53
2017-07-01,Chennai,Food and Beverages,105.14
2017-08-01,Chennai,Food and Beverages,104.36
2017-09-01,Chennai,Food and Beverages,104.93
2017-10-01,Chennai,Food and Beverages,106.05
2017-11-01,Chennai,Food and Beverages,108.11
2017-12-01,Chennai,Food and Beverages,107.87
2018-01-01,Chennai,Food and Beverages,108.95
2018-02-01,Chennai,Food and Beverages,110.85
2018-03-01,Chennai,Food and Beverages,110.93
2018-04-01,Chennai,Food and Beverages,111.22
2018-05-01,Chennai,Food and Beverages,111.57
2018-06-01,Chennai,Food and Beverages,111.03
2018-07-01,Chennai,Food and Beverages,110.82
2018-08-01,Chennai,Food and Beverages,111.0
2018-09-01,Chennai,Food and Beverages,112.18
2018-10-01,Chennai,Food and Beverages,113.86
2018-11-01,Chennai,Food and Beverages,114.88
2018-12-01,Chennai,Food and Beverages,115.75
2019-01-01,Chennai,Food and Beverages,117.21
2019-02-01,Chennai,Food and Beverages,118.18
2019-03-01,Chennai,Food and Beverages,120.45
2019-04-01,Chennai,Food and Beverages,120.93
2019-05-01,Chennai,Food and Beverages,120.48
2019-06-01,Chennai,Food and Beverages,121.71
2019-07-01,Chennai,Food and Beverages,120.66
2019-08-01,Chennai,Food and Beverages,121.18
2019-09-01,Chennai,Food and Beverages,119.61
2019-10-01,Chennai,Food and Beverages,118.01
2019-11-01,Chennai,Food and Beverages,117.01
2019-12-01,Chennai,Food and Beverages,117.7
2020-01-01,Chennai,Food and Beverages,117.89
2020-02-01,Chennai,Food and Beverages,118.99
2020-03-01,Chennai,Food and Beverages,119.1
2020-04-01,Chennai,Food and Beverages,119.74
2020-05-01,Chennai,Food and Beverages,120.25
2020-06-01,Chennai,Food and Beverages,122.25
2020-07-01,Chennai,Food and Beverages,123.71
2020-08-01,Chennai,Food and Beverages,122.13
2020-09-01,Chennai,Food and Beverages,123.34
2020-10-01,Chennai,Food and Beverages,123.72
2020-11-01,Chennai,Food and Beverages,124.57
2020-12-01,Chennai,Food and Beverages,125.74
2021-01-01,Chennai,Food and Beverages,125.18
2021-02-01,Chennai,Food and Beverages,126.77
2021-03-01,Chennai,Food and Beverages,129.0
2021-04-01,Chennai,Food and Beverages,129.38
2021-05-01,Chennai,Food and Beverages,128.61
2021-06-01,Chennai,Food and Beverages,128.69
2021-07-01,Chennai,Food and Beverages,128.91
2021-08-01,Chennai,Food and Beverages,129.03
2021-09-01,Chennai,Food and Beverages,131.43
2021-10-01,Chennai,Food and Beverages,132.65
2021-11-01,Chennai,Food and Beverages,131.37
2021-12-01,Chennai,Food and Beverages,133.76
2022-01-01,Chennai,Food and Beverages,135.81
2022-02-01,Chennai,Food and Beverages,134.11
2022-03-01,Chennai,Food and Beverages,134.25
2022-04-01,Chennai,Food and Beverages,134.78
2022-05-01,Chennai,Food and Beverages,135.37
2022-06-01,Chennai,Food and Beverages,135.67
2022-07-01,Chennai,Food and Beverages,137.25
2022-08-01,Chennai,Food and Beverages,138.33
2022-09-01,Chennai,Food and Beverages,139.27
2022-10-01,Chennai,Food and Beverages,139.7
2022-11-01,Chennai,Food and Beverages,141.1
2022-12-01,Chennai,Food and Beverages,144.2
2023-01-01,Chennai,Food and Beverages,144.88
2023-02-01,Chennai,Food and Beverages,145.56
2023-03-01,Chennai,Food and Beverages,146.65
2023-04-01,Chennai,Food and Beverages,146.68
2023-05-01,Chennai,Food and Beverages,146.9
2023-06-01,Chennai,Food and Beverages,147.28
2023-07-01,Chennai,Food and Beverages,146.95
2023-08-01,Chennai,Food and Beverages,146.68
2023-09-01,Chennai,Food and Beverages,147.31
2023-10-01,Chennai,Food and Beverages,147.5
2023-11-01,Chennai,Food and Beverages,148.17
2023-12-01,Chennai,Food and Beverages,148.74
2024-01-01,Chennai,Food and Beverages,148.89
2024-02-01,Chennai,Food and Beverages,148.84
